trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
548,False,"{'a': 0.6, 'e': 3.329958974905429e-06}",20,0,27.223678307486697,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
549,False,"{'a': 0.6, 'e': 3.3178390250861808e-06}",20,0,23.941577197197148,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
550,False,"{'a': 0.6, 'e': 3.305785123966942e-06}",20,0,23.54183712720014,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
551,False,"{'a': 0.6, 'e': 3.2937967925006836e-06}",25,0,33.332272801983535,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
552,False,"{'a': 0.6, 'e': 3.281873555975635e-06}",25,0,30.315429785478813,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
553,False,"{'a': 0.6, 'e': 3.270014943968294e-06}",20,0,24.857179198930847,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
554,False,"{'a': 0.6, 'e': 3.2582204902970193e-06}",25,4,20.558691013178866,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.6, 'e': 3.2464897329762196e-06}",20,0,25.39673163007265,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
556,False,"{'a': 0.6, 'e': 3.234822214171109e-06}",20,0,19.895433305187314,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
557,False,"{'a': 0.6, 'e': 3.2232174801530383e-06}",25,0,19.479522704248243,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
558,False,"{'a': 0.6, 'e': 3.2116750812553794e-06}",30,24,12.523550810177529,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.6, 'e': 3.200194571829967e-06}",20,0,24.560747462731822,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
560,False,"{'a': 0.6, 'e': 3.1887755102040818e-06}",25,8,25.092523099667588,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.6, 'e': 3.177417458637968e-06}",25,0,29.013519869992855,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
562,False,"{'a': 0.6, 'e': 3.1661199832828864e-06}",20,0,29.177274807970814,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
563,False,"{'a': 0.6, 'e': 3.154882654139679e-06}",20,0,14.802421002257681,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
564,False,"{'a': 0.6, 'e': 3.1437050450178564e-06}",35,24,16.369610314664055,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.6, 'e': 3.132586733495184e-06}",20,11,14.264066998898935,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.6, 'e': 3.1215273008777735e-06}",20,0,19.329674906421733,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.6, 'e': 3.1105263321606647e-06}",25,0,22.95715617203467,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
568,False,"{'a': 0.6, 'e': 3.099583415988891e-06}",25,0,29.174567371842883,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
569,False,"{'a': 0.6, 'e': 3.0886981446190246e-06}",30,19,19.03201931173994,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.6, 'e': 3.0778701138811943e-06}",20,0,27.926658403179605,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
571,False,"{'a': 0.6, 'e': 3.0670989231415683e-06}",30,0,30.0274042985643,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
572,False,"{'a': 0.6, 'e': 3.056384175265294e-06}",25,16,13.155729021438365,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.6, 'e': 3.045725476579894e-06}",25,0,32.584155446795094,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
574,False,"{'a': 0.6, 'e': 3.035122436839102e-06}",25,0,25.634841925986915,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
575,False,"{'a': 0.6, 'e': 3.0245746691871457e-06}",30,15,31.902261171859358,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.6, 'e': 3.0140817901234566e-06}",25,0,23.573699966303334,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
577,False,"{'a': 0.6, 'e': 3.0036434194678146e-06}",25,10,19.541111827567537,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.6, 'e': 2.993259180325906e-06}",20,2,25.153295309634565,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.6, 'e': 2.9829286990553065e-06}",35,0,38.039146328793294,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
580,False,"{'a': 0.6, 'e': 2.972651605231867e-06}",20,0,25.81661700665243,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
581,False,"{'a': 0.6, 'e': 2.9624275316165077e-06}",20,2,26.653791921192493,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.6, 'e': 2.9522561141224123e-06}",30,13,24.950199143091595,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.6, 'e': 2.9421369917826112e-06}",25,0,28.543253462865287,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
584,False,"{'a': 0.6, 'e': 2.9320698067179585e-06}",20,0,30.308586146923375,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
585,False,"{'a': 0.6, 'e': 2.9220542041054864e-06}",25,0,37.141815337209394,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
586,False,"{'a': 0.6, 'e': 2.912089832147142e-06}",20,0,20.23101862144262,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
587,False,"{'a': 0.6, 'e': 2.9021763420388948e-06}",20,8,15.844299686601357,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.6, 'e': 2.89231338794021e-06}",20,0,25.81277959479591,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
589,False,"{'a': 0.6, 'e': 2.8825006269438864e-06}",35,11,27.820878439017,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.6, 'e': 2.872737719046251e-06}",25,10,22.217489877152175,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.6, 'e': 2.8630243271177077e-06}",20,0,30.52647992462482,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
592,False,"{'a': 0.6, 'e': 2.8533601168736304e-06}",30,3,37.2507061292153,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.6, 'e': 2.8437447568456046e-06}",25,0,26.22993863970336,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
594,False,"{'a': 0.6, 'e': 2.8341779183530027e-06}",20,0,23.046897829748218,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
595,False,"{'a': 0.6, 'e': 2.824659275474896e-06}",25,0,32.2770364043531,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
596,False,"{'a': 0.6, 'e': 2.8151885050222963e-06}",20,0,23.01065774490841,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
597,False,"{'a': 0.6, 'e': 2.8057652865107223e-06}",30,20,17.377693388779495,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.6, 'e': 2.7963893021330858e-06}",25,0,34.605596384195316,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
599,False,"{'a': 0.6, 'e': 2.7870602367328967e-06}",20,0,15.67356306564497,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
600,False,"{'a': 0.6, 'e': 2.777777777777778e-06}",30,0,38.46357009957846,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.6, 'e': 2.768541615333291e-06}",25,0,31.68157013857031,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
602,False,"{'a': 0.6, 'e': 2.7593514420370637e-06}",20,0,8.647405829561539,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
603,False,"{'a': 0.6, 'e': 2.750206953073219e-06}",20,0,27.639881289913017,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
604,False,"{'a': 0.6, 'e': 2.741107846147099e-06}",20,14,11.021433901006667,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.6, 'e': 2.732053821460283e-06}",20,0,21.61237571135566,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
606,False,"{'a': 0.6, 'e': 2.7230445816858916e-06}",20,0,26.568239984910406,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
607,False,"{'a': 0.6, 'e': 2.714079831944177e-06}",25,20,10.561804308070801,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.6, 'e': 2.7051592797783934e-06}",25,9,21.650996995206725,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.6, 'e': 2.696282635130945e-06}",20,0,26.549075179385852,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
610,False,"{'a': 0.6, 'e': 2.6874496103198067e-06}",25,0,32.9418091370717,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
611,False,"{'a': 0.6, 'e': 2.678659920015215e-06}",25,0,29.974444403506244,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
612,False,"{'a': 0.6, 'e': 2.669913281216626e-06}",20,1,28.435417184844624,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.6, 'e': 2.6612094132299366e-06}",20,0,25.67723640547494,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
614,False,"{'a': 0.6, 'e': 2.652548037644962e-06}",35,18,30.197596326543145,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.6, 'e': 2.6439288783131732e-06}",25,20,8.295640243104025,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.6, 'e': 2.6353516613256872e-06}",20,0,23.16713535562308,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
617,False,"{'a': 0.6, 'e': 2.6268161149915022e-06}",30,0,34.098803754412884,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
618,False,"{'a': 0.6, 'e': 2.6183219698159845e-06}",20,7,23.37848312682904,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.6, 'e': 2.6098689584795948e-06}",30,0,37.918337539740534,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
620,False,"{'a': 0.6, 'e': 2.6014568158168575e-06}",20,0,22.65774940113188,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
621,False,"{'a': 0.6, 'e': 2.593085278795564e-06}",20,0,22.399751398428812,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
622,False,"{'a': 0.6, 'e': 2.584754086496211e-06}",25,0,31.496109480070714,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
623,False,"{'a': 0.6, 'e': 2.5764629800916708e-06}",20,8,22.073493971431954,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.6, 'e': 2.5682117028270876e-06}",25,0,25.829892276330085,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
625,False,"{'a': 0.6, 'e': 2.56e-06}",25,0,25.172099450273855,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
626,False,"{'a': 0.6, 'e': 2.5518276189406855e-06}",25,0,12.286510650818975,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
627,False,"{'a': 0.6, 'e': 2.5436943089927226e-06}",30,0,43.19984449993472,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
628,False,"{'a': 0.6, 'e': 2.5355998214937724e-06}",20,10,16.410095939801355,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.6, 'e': 2.5275439097565722e-06}",20,0,22.81972895721757,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
630,False,"{'a': 0.6, 'e': 2.5195263290501387e-06}",25,0,33.04956636328475,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
631,False,"{'a': 0.6, 'e': 2.511546836581182e-06}",20,16,6.066743925380363,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.6, 'e': 2.503605191475725e-06}",25,18,15.363161932684413,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.6, 'e': 2.4957011547609243e-06}",20,4,23.241190555700335,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.6, 'e': 2.4878344893470927e-06}",30,0,33.91017165915814,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.6, 'e': 2.48000496000992e-06}",20,0,18.618188796209424,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
636,False,"{'a': 0.6, 'e': 2.472212333372889e-06}",25,0,27.865157864966715,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
637,False,"{'a': 0.6, 'e': 2.464456377889883e-06}",20,0,25.467259507696358,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
638,False,"{'a': 0.6, 'e': 2.4567368638279892e-06}",20,0,14.479583430378185,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
639,False,"{'a': 0.6, 'e': 2.449053563250482e-06}",20,14,9.198401900234307,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.6, 'e': 2.44140625e-06}",25,0,37.13923562547444,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
641,False,"{'a': 0.6, 'e': 2.433794699681903e-06}",20,0,21.135975131365814,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
642,False,"{'a': 0.6, 'e': 2.42621868964781e-06}",20,0,26.042377313136946,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
643,False,"{'a': 0.6, 'e': 2.4186779989793177e-06}",25,0,26.1782267018259,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
644,False,"{'a': 0.6, 'e': 2.4111724084718954e-06}",20,8,13.719880313304039,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.6, 'e': 2.403701700618953e-06}",20,11,-5.3458589997072945,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
646,False,"{'a': 0.6, 'e': 2.3962656595960853e-06}",25,10,20.208498570771035,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.6, 'e': 2.388864071245482e-06}",25,18,10.079315287150088,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.6, 'e': 2.381496723060509e-06}",20,0,22.10053862902377,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
649,False,"{'a': 0.6, 'e': 2.3741634041704555e-06}",25,0,25.243298872557276,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
650,False,"{'a': 0.6, 'e': 2.3668639053254436e-06}",35,0,40.626733329611476,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
651,False,"{'a': 0.6, 'e': 2.3595980188815034e-06}",20,12,14.009709160056238,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.6, 'e': 2.352365538785803e-06}",20,0,22.80050965296001,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
653,False,"{'a': 0.6, 'e': 2.3451662605620424e-06}",20,8,22.106702520959438,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.6, 'e': 2.337999981296e-06}",30,0,12.410074862204716,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
655,False,"{'a': 0.6, 'e': 2.330866499621234e-06}",20,0,21.17994121077209,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
656,False,"{'a': 0.6, 'e': 2.3237656157049376e-06}",20,0,17.471145909634984,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
657,False,"{'a': 0.6, 'e': 2.3166971312339425e-06}",25,0,24.93652903770379,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
658,False,"{'a': 0.6, 'e': 2.309660849400874e-06}",25,20,7.6214213904436034,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.6, 'e': 2.3026565748904512e-06}",20,0,34.326060544950145,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
660,False,"{'a': 0.6, 'e': 2.295684113865932e-06}",25,0,38.32550574870684,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.6, 'e': 2.288743273955704e-06}",25,5,27.48805376843177,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.6, 'e': 2.2818338642400122e-06}",20,4,19.295846052571555,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.6, 'e': 2.274955695237835e-06}",20,0,23.592308138076515,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
664,False,"{'a': 0.6, 'e': 2.2681085788938886e-06}",30,0,28.210568557128102,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
665,False,"{'a': 0.6, 'e': 2.261292328565775e-06}",20,7,17.808699154927904,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.6, 'e': 2.2545067590112637e-06}",25,3,25.930134970916743,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.6, 'e': 2.247751686375703e-06}",20,0,32.446540426012476,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
668,False,"{'a': 0.6, 'e': 2.241026928179569e-06}",20,0,25.812036814902243,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
669,False,"{'a': 0.6, 'e': 2.2343323033061413e-06}",25,15,18.38470410502557,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.6, 'e': 2.2276676319893072e-06}",30,5,33.65792966041822,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.6, 'e': 2.221032735801493e-06}",30,0,24.903669237452394,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
672,False,"{'a': 0.6, 'e': 2.2144274376417234e-06}",25,0,23.214772045017995,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
673,False,"{'a': 0.6, 'e': 2.2078515617238024e-06}",20,0,28.758443311476867,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
674,False,"{'a': 0.6, 'e': 2.201304933564617e-06}",25,14,17.698406002384864,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.6, 'e': 2.194787379972565e-06}",20,12,14.662210154502349,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.6, 'e': 2.1882987290360982e-06}",35,0,45.74463072194519,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.6, 'e': 2.1818388101123864e-06}",25,0,32.28998747372594,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
678,False,"{'a': 0.6, 'e': 2.1754074538161e-06}",25,6,13.628054416149562,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
679,False,"{'a': 0.6, 'e': 2.169004492008303e-06}",20,0,21.10701881550775,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
680,False,"{'a': 0.6, 'e': 2.1626297577854673e-06}",20,0,21.25494352330432,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
681,False,"{'a': 0.6, 'e': 2.1562830854685926e-06}",20,0,22.889048578330307,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
682,False,"{'a': 0.6, 'e': 2.149964310592444e-06}",20,0,24.49786376022568,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
683,False,"{'a': 0.6, 'e': 2.1436732698948956e-06}",20,0,24.958691308330923,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
684,False,"{'a': 0.6, 'e': 2.137409801306385e-06}",20,0,27.91030785311562,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
685,False,"{'a': 0.6, 'e': 2.1311737439394745e-06}",20,0,24.785173049472146,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
686,False,"{'a': 0.6, 'e': 2.1249649380785217e-06}",25,0,29.309711112941795,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
687,False,"{'a': 0.6, 'e': 2.1187832251694498e-06}",30,0,35.56391582962204,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
688,False,"{'a': 0.6, 'e': 2.112628447809627e-06}",20,0,24.451377001325454,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
689,False,"{'a': 0.6, 'e': 2.106500449737846e-06}",25,0,28.98980112200821,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
690,False,"{'a': 0.6, 'e': 2.1003990758244065e-06}",20,0,27.63153351251495,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
691,False,"{'a': 0.6, 'e': 2.094324172061297e-06}",20,0,21.23986424420417,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
692,False,"{'a': 0.6, 'e': 2.088275585552474e-06}",20,0,29.48420495714596,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
693,False,"{'a': 0.6, 'e': 2.0822531645042466e-06}",30,0,31.03317937103464,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
694,False,"{'a': 0.6, 'e': 2.076256758215748e-06}",20,0,25.400702414989752,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
695,False,"{'a': 0.6, 'e': 2.07028621706951e-06}",25,0,29.611944961252576,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
696,False,"{'a': 0.6, 'e': 2.06434139252213e-06}",20,0,19.768623107834113,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
697,False,"{'a': 0.6, 'e': 2.0584221370950314e-06}",20,0,17.571511711072226,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
698,False,"{'a': 0.6, 'e': 2.0525283043653173e-06}",30,0,34.08657654048438,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
699,False,"{'a': 0.6, 'e': 2.046659748956715e-06}",20,0,29.17984947544496,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
700,False,"{'a': 0.6, 'e': 2.040816326530612e-06}",30,0,37.363751678072646,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
701,False,"{'a': 0.6, 'e': 2.03499789377718e-06}",20,12,16.57227452940155,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.6, 'e': 2.0292043084065876e-06}",25,0,28.64395649640677,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
703,False,"{'a': 0.6, 'e': 2.023435429140303e-06}",25,16,15.744535554666772,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.6, 'e': 2.0176911157024794e-06}",25,0,34.77061972862253,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
705,False,"{'a': 0.6, 'e': 2.011971228811428e-06}",35,14,22.71128043336304,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.6, 'e': 2.0062756301711753e-06}",20,0,24.06389587590866,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
707,False,"{'a': 0.6, 'e': 2.000604182463104e-06}",35,0,37.64659179295885,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
708,False,"{'a': 0.6, 'e': 1.9949567493376744e-06}",25,0,34.0662575099081,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
709,False,"{'a': 0.6, 'e': 1.989333195406232e-06}",20,0,21.700053121646704,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
710,False,"{'a': 0.6, 'e': 1.9837333862328904e-06}",25,18,10.686636652100244,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.6, 'e': 1.9781571883264987e-06}",20,9,16.156244989056322,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.6, 'e': 1.972604469132685e-06}",25,0,27.32888808464239,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
713,False,"{'a': 0.6, 'e': 1.9670750970259793e-06}",20,12,13.527371179163133,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.6, 'e': 1.961568941302011e-06}",20,2,25.153010393377873,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.6, 'e': 1.9560858721697884e-06}",25,2,25.412356039299933,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.6, 'e': 1.9506257607440467e-06}",25,0,31.211437773707726,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
717,False,"{'a': 0.6, 'e': 1.9451884790376763e-06}",20,0,24.088046906612817,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
718,False,"{'a': 0.6, 'e': 1.9397738999542215e-06}",30,0,37.67439053243584,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
719,False,"{'a': 0.6, 'e': 1.9343818972804525e-06}",25,4,24.937500530952374,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.6, 'e': 1.9290123456790124e-06}",35,5,36.71464939608341,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.6, 'e': 1.9236651206811314e-06}",25,0,29.417747320126168,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
722,False,"{'a': 0.6, 'e': 1.9183400986794148e-06}",20,0,21.80374392623666,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
723,False,"{'a': 0.6, 'e': 1.913037156920699e-06}",20,0,29.23050122913248,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
724,False,"{'a': 0.6, 'e': 1.9077561734989773e-06}",20,0,26.211458387554018,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
725,False,"{'a': 0.6, 'e': 1.9024970273483947e-06}",25,0,30.320214252938772,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
726,False,"{'a': 0.6, 'e': 1.8972595982363074e-06}",30,0,29.06258954345362,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
727,False,"{'a': 0.6, 'e': 1.8920437667564127e-06}",30,0,33.90411419457777,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
