trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
983,False,"{'a': 0.6, 'e': 1.0348870782964518e-06}",25,0,32.87209848565559,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
984,False,"{'a': 0.6, 'e': 1.0327847180910833e-06}",25,13,22.819245276070134,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.6, 'e': 1.0306887577623747e-06}",25,9,26.405712990679753,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.6, 'e': 1.0285991713605076e-06}",30,22,16.516366925147977,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.6, 'e': 1.026515933067055e-06}",20,0,28.48036341481606,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
988,False,"{'a': 0.6, 'e': 1.0244390171941845e-06}",20,10,17.770759624495994,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.6, 'e': 1.0223683981838647e-06}",25,8,30.179981113550298,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.6, 'e': 1.0203040506070809e-06}",20,0,29.20808928985631,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
991,False,"{'a': 0.6, 'e': 1.0182459491630528e-06}",20,11,18.117865812312864,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.6, 'e': 1.01619406867846e-06}",25,11,23.039487000434736,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.6, 'e': 1.0141483841066723e-06}",25,8,29.515257676792366,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.6, 'e': 1.012108870526985e-06}",20,10,21.877562959592122,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.6, 'e': 1.01007550314386e-06}",20,15,7.976444335183565,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.6, 'e': 1.0080482572861728e-06}",30,16,21.868044034595066,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.6, 'e': 1.0060271084064632e-06}",20,8,19.706794349244085,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.6, 'e': 1.0040120320801925e-06}",35,18,31.293201923951553,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.6, 'e': 1.002003004005006e-06}",25,7,28.296243876782977,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.6, 'e': 1e-06}",20,10,20.062551147328442,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.6, 'e': 9.98002996004994e-07}",20,8,20.259538461595543,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",30,16,28.345223557814748,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,7,32.83754055758922,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,3,29.798862549917622,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,12,14.579589880518366,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",30,24,12.732401454580842,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",35,23,20.955234517423285,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,9,19.620673529150643,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",30,14,28.783058856106784,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,13,21.44413981457733,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,16,15.687615670328334,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
