trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
935,False,"{'a': 0.5, 'e': 1.1438702851096686e-06}",25,17,14.66907219842863,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.5, 'e': 1.1414274234787056e-06}",20,12,12.927653564946622,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.5, 'e': 1.138992379001992e-06}",25,16,21.244633394713563,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.5, 'e': 1.1365651183618914e-06}",25,19,14.0292317041587,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.5, 'e': 1.1341456084180823e-06}",30,16,4.611651469511125,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
940,False,"{'a': 0.5, 'e': 1.1317338162064282e-06}",20,14,12.461846773437125,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.5, 'e': 1.129329708937854e-06}",20,9,21.24842155437155,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.5, 'e': 1.1269332539972322e-06}",30,17,24.75580219532218,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.5, 'e': 1.124544418942276e-06}",25,12,23.45223043658613,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.5, 'e': 1.1221631715024419e-06}",20,11,19.984163808247505,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.5, 'e': 1.1197894795778394e-06}",20,12,14.267488783776429,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.5, 'e': 1.1174233112381497e-06}",25,16,17.184845999538272,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.5, 'e': 1.1150646347215515e-06}",25,7,30.093977704185455,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.5, 'e': 1.1127134184336556e-06}",25,17,12.121018244247661,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.5, 'e': 1.1103696309464458e-06}",20,8,21.46545110943039,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.5, 'e': 1.10803324099723e-06}",25,0,42.26517187573866,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
951,False,"{'a': 0.5, 'e': 1.1057042174875969e-06}",20,12,11.177549568663482,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.5, 'e': 1.1033825294823812e-06}",20,10,16.797946819070198,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.5, 'e': 1.101068146208637e-06}",30,18,21.30057581265189,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.5, 'e': 1.0987610370546173e-06}",35,26,17.281408370908757,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.5, 'e': 1.0964611715687617e-06}",25,16,17.282148229808435,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.5, 'e': 1.094168519458693e-06}",30,12,28.049979327027188,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.5, 'e': 1.0918830505902174e-06}",20,10,17.768494570410795,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.5, 'e': 1.0896047349863363e-06}",30,17,23.38337443698626,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.5, 'e': 1.0873335428262625e-06}",25,11,22.238424358703135,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.5, 'e': 1.0850694444444444e-06}",25,11,26.39357820538609,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.5, 'e': 1.0828124103295972e-06}",20,2,29.672314196278975,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.5, 'e': 1.0805624111237418e-06}",20,7,25.951907864913444,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.5, 'e': 1.0783194176212488e-06}",35,24,24.412431347254497,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.5, 'e': 1.076083400767893e-06}",20,10,16.139610698855634,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.5, 'e': 1.0738543316599103e-06}",20,5,25.784069103807653,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.5, 'e': 1.0716321815430646e-06}",20,6,16.95729620913804,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.5, 'e': 1.0694169218117205e-06}",35,21,28.376162741355135,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.5, 'e': 1.0672085240079229e-06}",20,12,1.1375896207182101,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
969,False,"{'a': 0.5, 'e': 1.0650069598204824e-06}",20,13,15.315746841118017,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.5, 'e': 1.0628122010840684e-06}",30,22,15.735864494790594,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.5, 'e': 1.0606242197783082e-06}",20,14,11.776208877673861,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.5, 'e': 1.0584429880268929e-06}",25,18,11.16919540641493,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.5, 'e': 1.0562684780966888e-06}",20,12,13.566302529686624,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.5, 'e': 1.0541006623968562e-06}",20,8,26.606610044050434,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.5, 'e': 1.051939513477975e-06}",20,13,13.972359651837786,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.5, 'e': 1.0497850040311743e-06}",20,12,19.018446086994935,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.5, 'e': 1.047637106887271e-06}",20,6,24.914737428983816,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.5, 'e': 1.0454957950159124e-06}",20,13,12.917236854159706,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.5, 'e': 1.0433610415247262e-06}",35,17,22.084718434639598,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
980,False,"{'a': 0.5, 'e': 1.0412328196584756e-06}",25,15,19.921267429904617,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.5, 'e': 1.0391111027982222e-06}",30,18,20.641002301108514,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.5, 'e': 1.0369958644604924e-06}",25,18,14.924636179139306,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.5, 'e': 1.0348870782964518e-06}",20,6,24.852805838037273,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.5, 'e': 1.0327847180910833e-06}",20,5,27.19920065465273,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.5, 'e': 1.0306887577623747e-06}",20,9,17.84300416144402,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.5, 'e': 1.0285991713605076e-06}",20,10,18.143389323229055,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.5, 'e': 1.026515933067055e-06}",20,4,27.405633873309075,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.5, 'e': 1.0244390171941845e-06}",35,23,22.911805494048657,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.5, 'e': 1.0223683981838647e-06}",20,7,17.451189129403804,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.5, 'e': 1.0203040506070809e-06}",25,14,21.519020943458994,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.5, 'e': 1.0182459491630528e-06}",20,16,8.43259769837461,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.5, 'e': 1.01619406867846e-06}",25,9,27.60695136107925,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.5, 'e': 1.0141483841066723e-06}",20,9,19.643732668820565,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.5, 'e': 1.012108870526985e-06}",25,12,27.52863004825101,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.5, 'e': 1.01007550314386e-06}",25,16,16.305146489797554,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.5, 'e': 1.0080482572861728e-06}",25,10,27.054377706700297,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.5, 'e': 1.0060271084064632e-06}",20,12,15.77621278730162,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.5, 'e': 1.0040120320801925e-06}",20,16,7.7389643707451246,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.5, 'e': 1.002003004005006e-06}",20,6,25.559223041548783,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.5, 'e': 1e-06}",25,15,17.14285815262312,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.5, 'e': 9.98002996004994e-07}",25,9,30.369012937199564,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.5, 'e': 0}",25,11,25.926706134923865,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.5, 'e': 0}",20,12,16.080635332633502,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.5, 'e': 0}",20,5,27.890890447893394,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.5, 'e': 0}",20,16,6.508940489243714,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.5, 'e': 0}",20,13,15.146977576005957,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.5, 'e': 0}",20,5,26.744176310495813,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.5, 'e': 0}",20,8,21.15272738380331,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.5, 'e': 0}",30,7,39.226764420628704,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.5, 'e': 0}",20,12,15.554243816854123,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.5, 'e': 0}",20,14,14.22074165988229,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
